99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99  96 -1564 9 -999  96 2193  
99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99  97 -1580 9 -999  97 2216  
99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99  98 -1596 9 -999  98 2239  
99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99  99 -1612 9 -999  99 2262  
99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99 100 -1629 9 -999 100 2285  
99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99 101 -1645 9 -999 101 2307  
99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99 102 -1661 9 -999 102 2330  
99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99 103 -1678 9 -999 103 2353  
99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99 104 -1694 9 -999 104 2376  
99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99 105 -1710 9 -999 105 2399  
99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99 106 -1726 9 -999 106 2422  
99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99 107 -1743 9 -999 107 2444  
99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99 108 -1759 9 -999 108 2467  
99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99 109 -1775 9 -999 109 2490  
99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99 110 -1792 9 -999 110 2513  
99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99 111 -1808 9 -999 111 2536  
99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99 112 -1824 9 -999 112 2559  
99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99 113 -1840 9 -999 113 2582  
99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99 114 -1857 9 -999 114 2604  
99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99 115 -1873 9 -999 115 2627  
99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99 116 -1889 9 -999 116 2650  
99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99 117 -1906 9 -999 117 2673  
99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99 118 -1922 9 -999 118 2696  
99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99 119 -1938 9 -999 119 2719  
99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99 120 -1955 9 -999 120 2742  
99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99 121 -1971 9 -999 121 2764  
99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99 122 -1987 9 -999 122 2787  
99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99 123 -2003 9 -999 123 2810  
99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99 124 -2020 9 -999 124 2833  
99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99 125 -2036 9 -999 125 2856  
99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99 126 -2052 9 -999 126 2879  
99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99 127 -2069 9 -999 127 2901  
99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99 128 -2085 9 -999 128 2924  
